station_id,latitude,longitude,elevation,start_date,end_date,prcp_zero,prcp_ct,srad_ct,temp_ct,dewpt_ct,rh_ct,wspd_ct,wdir_ct,MGRS_TILE
E6165,45.400001525878906,-122.5,66.0,2014-11-12,2015-05-28,0,3896,0,2961,2961,2961,2961,2961,10TER
AS192,45.85432052612305,-122.81890869140624,24.100000381469727,2006-04-05,2022-03-24,0,122262,36805,118640,118640,118640,118640,118640,10TER
PRT03,45.48109817504884,-122.5688018798828,72.23799896240233,2012-04-30,2022-12-19,0,82608,0,81502,0,81502,81502,81502,10TER
PRT04,45.512500762939446,-122.53690338134768,8.83899974822998,2012-04-30,2022-12-19,0,74691,0,73611,0,73611,73611,73611,10TER
D9126,45.364139556884766,-121.97817993164062,407.2000122070313,2012-01-11,2018-05-05,0,50585,0,45184,45184,45184,45184,45184,10TER
2059P,45.57468032836913,-122.6981735229492,50.0,2019-10-30,2021-09-23,1,15734,0,0,0,0,0,0,10TER
C4176,45.480499267578125,-122.87283325195312,65.30999755859375,2005-08-03,2022-05-16,0,137927,56,127194,127194,127194,127194,127194,10TER
C9374,45.49166870117188,-122.45166778564452,89.30000305175781,2008-01-02,2011-10-25,0,22076,0,18827,18827,18827,18827,18827,10TER
C4577,45.98217010498047,-122.79299926757812,256.0,2005-12-14,2025-06-01,0,79522,18677,75415,75415,75415,75415,75415,10TER
G5460,45.34933090209961,-122.8231735229492,107.0,2024-10-16,2025-05-31,0,5311,5227,5227,5227,5227,5235,5229,10TER
PRT08,45.544898986816406,-122.760498046875,367.5929870605469,2012-04-30,2022-12-19,0,79432,0,77104,0,77104,77104,77104,10TER
HYD19,45.61199951171875,-122.6886978149414,7.900000095367432,2018-12-27,2025-05-31,1,51245,0,0,0,0,0,0,10TER
MEWW1,45.956100463867195,-122.55390167236328,68.30000305175781,2009-11-12,2017-12-14,0,64664,0,0,0,0,0,0,10TER
C5317,45.48167037963867,-122.42549896240232,134.10000610351562,2006-02-09,2006-11-07,1,1179,0,16,16,16,16,16,10TER
3947P,45.639591217041016,-122.556396484375,73.19999694824217,2020-06-24,2021-09-23,1,10957,0,0,0,0,0,0,10TER
WSTCL,45.31079864501953,-122.78720092773436,52.73099899291992,2014-02-27,2025-05-31,0,98342,0,96897,0,96897,96897,96897,10TER
HOWPN,45.36397171020508,-122.3253707885742,229.19999694824216,2022-04-06,2025-05-31,1,27435,0,27099,27099,27099,27098,26976,10TER
F1740,45.16416931152344,-122.47532653808592,199.41999816894528,2017-11-15,2025-06-01,0,63760,11518,58704,58684,58684,58704,57633,10TER
2032P,45.50429916381836,-122.69937133789062,202.1000061035156,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TER
1991P,45.59231185913086,-122.73564910888672,34.099998474121094,2019-10-30,2020-06-04,1,4152,0,0,0,0,0,0,10TER
H0492,45.560001373291016,-122.88999938964844,71.9800033569336,2002-10-09,2008-01-17,0,45289,57,42861,42861,42861,42861,42861,10TER
D6193,45.5388298034668,-122.24417114257812,229.0,2010-12-29,2025-05-31,0,121518,0,112468,398,398,109199,109196,10TER
D0710,45.69300079345703,-122.63466644287108,91.40000152587889,2008-06-18,2013-10-17,0,38728,0,35680,35680,35680,35680,35680,10TER
D2050,45.41450119018555,-122.80149841308592,137.0,2009-07-01,2025-05-31,0,81240,0,78191,78191,78191,78191,68708,10TER
1456D,45.7047233581543,-121.87471771240232,142.43499755859375,2020-07-15,2025-06-01,0,42454,1,41752,0,41752,41752,41752,10TER
D6099,45.44150161743164,-122.46299743652344,228.0,2010-11-03,2025-05-31,0,125778,0,121359,121346,121346,121361,120237,10TER
6916D,45.5227699279785,-122.75299835205078,305.0,2023-11-22,2025-06-01,0,13059,0,12723,0,12723,12723,12723,10TER
OD103,45.50870132446289,-122.77984619140624,131.10000610351562,2013-12-18,2025-05-31,1,100236,0,97698,79282,79510,97520,97599,10TER
UR057,45.37905883789063,-122.58091735839844,17.100000381469727,2020-10-21,2025-05-31,1,38933,0,24304,0,0,0,0,10TER
MLWHS,45.441699981689446,-122.63829803466795,63.79399871826172,2012-05-01,2020-08-04,0,67916,0,65610,0,65610,65610,65610,10TER
2056P,45.37186050415039,-122.76510620117188,71.0,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TER
F2116,45.65082931518555,-122.51249694824217,77.54000091552734,2002-10-23,2025-06-01,0,67364,10097,63962,63961,63961,63820,63668,10TER
AV725,45.31209945678711,-122.94291687011717,80.69999694824217,2021-01-13,2025-06-01,0,38237,37683,37731,37731,37731,37731,37731,10TER
C2408,45.51583099365234,-122.80783081054688,60.09999847412109,2004-10-06,2006-01-11,0,10879,38,10051,4,5,10051,10051,10TER
D9403,45.50400161743164,-122.2699966430664,305.0,2012-01-19,2025-05-31,0,109831,0,105500,105500,105500,105500,105500,10TER
C5088,45.54777908325195,-122.85806274414062,76.19999694824217,2006-01-11,2008-07-20,0,19880,0,18169,18169,18169,18169,18169,10TER
E1091,45.49300003051758,-122.50800323486328,78.90000152587889,2012-09-26,2018-04-03,0,48353,0,46776,46776,46776,46776,46776,10TER
HYD18,45.46229934692384,-122.64330291748045,18.0,2018-12-27,2025-05-31,1,51244,0,0,0,0,0,0,10TER
KPQR,45.5605583190918,-122.5380630493164,12.800000190734863,2006-06-28,2021-03-24,0,125718,1,100964,100611,100612,98496,73807,10TER
FSMPN,45.3305892944336,-122.36844635009768,113.69999694824217,2023-05-17,2025-05-31,1,16528,0,15563,15563,15563,15563,15506,10TER
3550P,45.488128662109375,-122.69627380371092,291.1000061035156,2020-05-06,2021-09-23,1,11597,0,0,0,0,0,0,10TER
E5POR,45.76810073852539,-122.77189636230467,6.099999904632568,2006-03-01,2014-10-24,1,71413,0,63403,0,0,63403,63394,10TER
F6341,45.49066925048828,-122.3876724243164,128.0200042724609,2020-02-12,2025-06-01,0,44211,43769,43769,43769,43769,43769,43769,10TER
C9093,45.2869987487793,-122.77082824707033,46.0,2007-11-21,2007-11-23,1,47,0,31,31,31,31,31,10TER
G5728,45.9256706237793,-122.73567199707033,40.0,2024-12-25,2025-06-01,1,3583,3435,3435,3435,3435,3435,3435,10TER
G0532,45.82167053222656,-122.67366790771484,86.69999694824217,2021-12-08,2023-04-26,0,5534,0,5087,5087,5087,5087,5033,10TER
GRUPN,45.304779052734375,-122.23988342285156,348.70001220703125,2023-04-19,2025-05-31,1,18411,0,18110,18110,18110,18110,18021,10TER
2021P,45.52526092529297,-122.23007202148436,363.8999938964844,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TER
G6196,45.46649932861328,-122.8199996948242,86.26000213623048,2025-05-07,2025-06-01,1,586,0,581,581,581,0,0,10TER
AP164,45.58782958984375,-122.15817260742188,73.0,2001-08-29,2025-05-31,0,206131,37,185250,185221,185250,185250,185250,10TER
E4831,45.493328094482415,-122.7238311767578,126.44999694824217,2014-03-26,2025-05-31,0,97830,0,96130,96130,96130,96130,96130,10TER
F6934,45.38882827758789,-122.97000122070312,426.0,2020-03-04,2025-06-01,0,45802,44352,44352,44352,44352,44352,44352,10TER
G5324,45.54417037963867,-122.45767211914062,25.600000381469727,2024-08-28,2025-05-31,0,6485,0,6211,6186,6190,6186,6118,10TER
BNSPN,45.51932907104492,-122.7345733642578,300.79998779296875,2023-09-20,2025-05-31,1,12731,0,12071,12071,12071,12071,11970,10TER
E7971,45.44916915893555,-122.82032775878906,286.0,2015-10-07,2019-01-06,0,26563,0,24329,24329,24329,24382,20641,10TER
GOV36,45.30199813842773,-121.7750015258789,1097.300048828125,2005-12-07,2015-10-18,1,55566,0,37916,37908,37911,0,0,10TER
E3007,45.45088958740234,-122.54412841796876,305.0,2013-06-19,2022-12-13,0,48981,6838,39431,39431,39431,39255,39245,10TER
KHIO,45.54764938354492,-122.95568084716795,59.09999847412109,2021-02-03,2021-02-17,1,336,0,336,336,336,336,336,10TER
C4882,45.713829040527344,-121.76532745361328,100.59999847412108,2006-01-06,2007-04-10,0,7851,0,277,277,277,277,277,10TER
7481D,45.83361053466797,-122.56138610839844,107.36000061035156,2020-07-15,2025-06-01,0,42475,0,41860,0,41860,41860,41860,10TER
AP888,45.698001861572266,-122.6883316040039,71.0,2003-05-28,2006-02-27,0,19921,5,13085,13112,13112,13112,13112,10TER
NFRO3,45.549999237060554,-122.0,951.0,1970-01-01,2025-06-01,0,485664,53,156037,4,4,3,3,10TER
AV511,45.435501098632805,-122.62416839599608,49.119998931884766,2019-04-24,2025-06-01,0,50098,0,49027,49027,49027,49027,49027,10TER
G2496,45.62641143798828,-122.50328826904298,81.0,2022-10-19,2025-06-01,0,22423,0,21040,21040,21040,21040,21040,10TER
BNVOR,45.630001068115234,-121.95999908447264,11.0,2016-04-28,2018-05-14,0,14080,0,8706,0,8706,8706,8706,10TER
E2834,45.773170471191406,-122.50199890136717,92.70999908447264,2013-05-22,2023-02-08,0,74296,1,69550,69154,69154,69556,69535,10TER
AT696,45.64500045776367,-122.53130340576172,70.30000305175781,2010-08-11,2018-03-26,0,46479,0,43609,43610,43610,43610,31727,10TER
C2161,45.80833053588867,-122.46800231933592,165.0,2004-06-02,2004-06-09,0,169,0,168,168,168,168,168,10TER
1987P,45.19488143920898,-122.63916015625,73.19999694824217,2019-10-30,2021-09-23,1,16669,0,0,0,0,0,0,10TER
E2024,45.59783172607422,-122.73217010498045,25.170000076293945,2013-01-30,2025-05-31,0,107075,0,83500,83499,83507,83504,73039,10TER
E2782,45.96384048461913,-122.76981353759768,302.0,2013-05-15,2015-09-24,0,20177,0,19728,19728,19728,19728,19728,10TER
ODT29,45.5448112487793,-122.38807678222656,8.800000190734863,2004-12-29,2025-05-31,0,175192,47,167856,167856,167858,167664,166950,10TER
E0787,45.61363983154297,-122.43031311035156,111.0,2016-01-13,2019-06-12,0,29404,0,26245,26245,26245,26245,26245,10TER
3008P,45.52954864501953,-122.64631652832033,45.09999847412109,2019-11-27,2021-09-23,1,16004,0,0,0,0,0,0,10TER
D1732,45.51583099365234,-122.59166717529298,140.1999969482422,2008-12-10,2012-10-17,0,21679,414,11257,11257,11257,11257,11257,10TER
2698P,45.533599853515625,-122.43551635742188,50.0,2019-11-27,2020-03-10,1,1662,0,0,0,0,0,0,10TER
G1777,45.46500015258789,-122.64266967773436,15.100000381469728,2022-05-04,2025-06-01,1,23558,0,19547,19547,19547,19547,19547,10TER
PWLPN,45.49045944213867,-122.46595764160156,86.90000152587889,2023-07-26,2025-05-31,1,16059,0,15760,15760,15760,15760,15621,10TER
VANHW,45.6599998474121,-122.6500015258789,61.0,2001-10-28,2007-02-20,1,25510,56,17794,0,0,17794,17794,10TER
BLAO3,45.41999816894531,-121.87000274658205,1112.0,2001-07-01,2025-05-31,0,206570,7,134517,0,0,0,0,10TER
G2179,45.53133010864258,-122.5951690673828,0.189999997615814,2022-08-10,2023-05-12,0,6559,4551,6020,6020,6020,6020,6020,10TER
D2889,45.38433074951172,-122.65567016601562,198.1000061035156,2009-05-29,2025-05-31,0,140156,0,138793,138793,138793,138270,138245,10TER
E7517,45.521949768066406,-122.58499145507812,85.0,2015-07-01,2025-06-01,0,73076,1954,69705,69705,69705,69686,69686,10TER
E2483,45.6505012512207,-122.62283325195312,83.0,2013-03-27,2019-04-14,0,52449,0,51750,51750,51750,51754,51754,10TER
HYD09,45.4541015625,-122.68440246582033,114.0,2018-12-27,2025-05-31,1,51245,0,0,0,0,0,0,10TER
D9370,45.5861701965332,-122.71199798583984,30.0,2012-01-18,2017-11-21,0,50399,0,49793,49793,49793,47982,12229,10TER
E2880,45.48949813842773,-122.43517303466795,103.0,2013-08-14,2014-01-22,0,3855,0,3490,3490,3490,3490,3490,10TER
AW719,45.50967025756836,-122.62066650390624,50.900001525878906,2024-08-14,2025-06-01,0,6674,6602,6602,6602,6602,6602,6602,10TER
C2936,45.50299835205078,-122.52333068847656,262.0,2004-12-29,2012-03-21,0,47747,44,41890,41890,41890,41890,41890,10TER
OD106,45.476318359375,-122.78913879394533,56.09999847412109,2014-02-26,2025-05-31,1,98485,0,0,4,56177,2,0,10TER
2090P,45.52783966064453,-122.6510772705078,45.09999847412109,2019-10-30,2021-09-11,1,15643,0,0,0,0,0,0,10TER
7751D,45.56194305419922,-122.89555358886717,74.11499786376953,2020-07-15,2025-06-01,0,42475,0,41731,0,41731,41731,41731,10TER
9173D,45.665000915527344,-122.64166259765624,96.68499755859376,2023-11-22,2023-11-30,0,200,0,200,0,200,200,200,10TER
E3POR,45.49660110473633,-122.60289764404298,70.0999984741211,2006-03-01,2014-10-24,1,71452,3,62985,61747,61756,62802,62798,10TER
1983P,45.53725051879884,-122.65321350097656,49.09999847412109,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TER
D9526,45.38533020019531,-122.7438278198242,48.799999237060554,2012-02-01,2013-09-16,0,11682,9518,9845,9845,9845,9845,9845,10TER
PRT10,45.54140090942384,-122.60579681396484,85.67099761962889,2012-04-30,2022-12-19,0,75052,0,73602,0,73602,73602,73602,10TER
AN623,45.61660003662109,-122.5166015625,1.5,2010-02-16,2015-10-07,1,48963,0,38002,0,0,37460,37459,10TER
PRTST,45.60110092163086,-122.62439727783205,16.597000122070312,2012-04-30,2015-08-07,0,28291,0,27150,0,27150,27150,27150,10TER
MLLLH,45.17079925537109,-122.51719665527344,22.86000061035156,2014-02-27,2025-05-31,0,97594,0,95680,0,95680,95680,95680,10TER
UP220,45.629348754882805,-121.96607208251952,23.200000762939453,2003-08-27,2025-05-31,1,188100,14,144413,0,0,0,0,10TER
GVT36,45.30162811279297,-121.77213287353516,1115.5999755859375,2015-10-21,2025-05-31,1,59239,0,56139,56138,56139,0,0,10TER
OD179,45.351238250732415,-122.62769317626952,83.19999694824217,2020-11-25,2025-05-31,1,39400,0,38398,38398,38398,35012,34981,10TER
1950P,45.4768714904785,-122.68448638916016,159.10000610351562,2019-10-30,2019-11-02,1,69,0,0,0,0,0,0,10TER
C2654,45.5235481262207,-122.21955108642578,320.0,2004-10-20,2025-05-31,0,167561,57,140847,140827,140847,140792,140792,10TER
E8442,45.501998901367195,-122.90116882324217,70.0,2016-01-13,2020-06-20,0,38891,38279,38279,38279,38279,38279,38279,10TER
F9251,45.88566970825195,-122.8083267211914,50.0,2021-05-19,2025-06-01,0,35213,34079,34079,34079,34079,34079,34079,10TER
E9917,45.52582931518555,-122.9313278198242,58.310001373291016,2019-05-22,2025-06-01,1,23440,0,22906,22906,22906,22916,22916,10TER
C3453,45.5457191467285,-122.85014343261717,78.0,2005-03-16,2025-06-01,0,122096,57,114748,114748,114748,109710,109710,10TER
TBELL,45.56900024414063,-122.2030029296875,235.0,2001-07-01,2025-05-31,0,159749,13,128498,128497,128495,127890,116566,10TER
ODT07,45.575241088867195,-122.54550170898436,54.900001525878906,2004-12-16,2025-05-31,0,149643,47,1699,1701,82060,142386,135878,10TER
2187P,45.643341064453125,-122.5875015258789,64.9000015258789,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TER
ODT11,45.53913116455078,-122.68129730224608,30.5,2005-08-24,2016-11-21,1,6,0,0,0,0,0,0,10TER
G1267,45.242500305175774,-122.58882904052734,172.0,2022-02-03,2025-06-01,0,28957,0,28587,28587,28587,28587,28587,10TER
CRSN1,45.72579956054688,-121.81469726562499,174.04200744628906,2012-04-30,2025-05-31,0,113972,0,109425,0,109425,109425,109425,10TER
G4449,45.47917175292969,-122.84200286865232,88.0,2024-02-14,2025-06-01,0,11018,10765,10765,10764,10764,10765,10765,10TER
E9184,45.52532958984375,-122.79332733154298,320.0,2016-05-11,2024-06-29,0,9259,0,113,113,113,113,113,10TER
E2837,45.799999237060554,-122.5,135.2599945068359,2013-06-05,2025-06-01,0,104975,0,102250,102250,102250,102007,102007,10TER
E4438,45.53982925415039,-122.5260009765625,78.58999633789062,2019-05-22,2025-05-31,0,52502,0,51288,51288,51288,51288,51288,10TER
ODT12,45.50690078735351,-122.71920013427734,182.8999938964844,2002-04-24,2025-05-31,0,172732,16,157632,157634,157633,146151,145597,10TER
1947P,45.53519058227539,-122.84195709228516,74.0999984741211,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TER
LGFO3,45.49666976928711,-121.89527893066406,853.4000244140626,2001-07-01,2025-05-31,0,203797,175793,181967,180536,181834,180886,166961,10TER
AT954,45.45399856567384,-122.69400024414062,120.69999694824217,2011-01-26,2013-08-05,0,21556,0,21376,21376,21376,21376,21376,10TER
D2058,45.35266876220703,-122.8385009765625,82.12999725341797,2009-01-07,2025-06-01,0,131542,0,125752,125752,125752,125752,125752,10TER
XSTV,45.691230773925774,-121.88166046142578,4.572000026702882,2012-02-08,2013-04-29,1,7963,0,7547,0,0,7547,7547,10TER
C1753,45.50749969482422,-122.73117065429688,240.0,2004-01-27,2016-06-16,0,67018,38,42279,42229,42229,42311,42311,10TER
E1133,45.429500579833984,-122.7375030517578,104.0,2012-10-10,2025-06-01,0,110542,0,106996,106987,106987,106997,106997,10TER
E2601,45.391998291015625,-122.65499877929688,160.0,2013-04-17,2013-04-21,0,78,0,78,78,78,78,78,10TER
1964P,45.455390930175774,-122.72099304199217,177.10000610351562,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TER
C9430,45.46667098999024,-122.41667175292967,142.60000610351562,2008-01-02,2015-07-29,0,41286,0,30257,30258,30258,30257,30257,10TER
OD164,45.50838088989258,-122.73597717285156,235.0,2018-12-03,2025-05-31,1,53144,0,0,1,12701,1,0,10TER
F9005,45.39332962036133,-122.7856674194336,66.55999755859375,2021-01-13,2022-06-17,0,12498,12446,12446,12446,12446,12446,12446,10TER
G2828,45.511329650878906,-122.31199645996092,128.0,2023-01-04,2025-06-01,0,20794,14257,13590,13590,13590,14286,14286,10TER
XRRK,45.55070877075195,-122.23600006103516,9.144000053405762,2012-02-08,2013-04-29,1,8939,0,7846,5137,5137,7846,7846,10TER
G0244,45.42082977294922,-122.53666687011717,101.95999908447264,2021-07-28,2025-05-31,0,33522,0,33149,33149,33149,33149,33149,10TER
C5416,45.27967071533203,-122.68766784667967,30.5,2006-02-23,2025-06-01,0,168619,0,163740,163740,163740,164125,164125,10TER
D1612,45.835330963134766,-122.97200012207033,880.0,2008-11-05,2014-05-24,0,31352,0,19838,19838,19838,19838,19838,10TER
D8151,45.521671295166016,-122.4596710205078,78.0,2011-07-27,2025-05-31,0,75528,59592,71967,71967,71967,71962,71962,10TER
TPARA,45.87149810791016,-122.70989990234376,14.899999618530272,2009-04-15,2025-06-01,1,126788,0,121452,94390,94390,120482,92734,10TER
D0263,46.009498596191406,-122.84500122070312,41.0,2008-04-09,2011-01-11,0,21983,0,20385,20385,20385,20385,20385,10TER
G5547,45.45249938964844,-122.30982971191406,182.0,2024-11-20,2025-05-31,0,4469,4413,4413,4413,4413,4413,4413,10TER
AR685,45.55216979980469,-122.85199737548828,73.19999694824217,2005-01-26,2006-04-02,0,9039,57,8151,8151,8151,8151,8151,10TER
D2293,45.51082992553711,-122.96388244628906,60.900001525878906,2009-03-01,2009-12-02,1,603,0,8,8,8,8,8,10TER
2833P,45.50252914428711,-122.73222351074217,239.8999938964844,2019-11-27,2021-09-23,1,16004,0,0,0,0,0,0,10TER
WCRBN,45.51578140258789,-122.7467803955078,267.0,2021-11-10,2025-05-15,1,30242,0,27912,27912,27914,27914,26458,10TER
D5808,45.55699157714844,-122.84915924072264,78.0,2010-09-15,2013-12-23,1,27778,0,26647,26647,26647,26647,26647,10TER
C3798,45.507171630859375,-122.59300231933592,87.19999694824217,2005-06-29,2007-05-07,0,15964,40,13770,13770,13771,13769,13769,10TER
F4213,45.66616821289063,-121.37349700927734,168.89999389648435,2004-12-08,2025-05-31,0,52132,21,49889,49889,49889,49889,49889,10TFR
E9774,45.64332962036133,-121.56282806396484,244.0,2019-05-22,2025-05-31,0,49150,0,48151,48151,48151,48151,48151,10TFR
XEVT,45.715644836425774,-121.51538848876952,12.192000389099125,2012-02-08,2013-04-29,1,8949,0,6192,0,0,8442,8442,10TFR
WS087,45.862789154052734,-121.48760223388672,403.55999755859375,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,10TFR
MMRO3,45.57944107055664,-121.5969467163086,775.4000244140626,2004-12-29,2025-05-31,0,179049,169690,172210,172147,172190,171789,169270,10TFR
F2504,45.6898307800293,-121.51732635498045,162.2599945068359,2004-06-04,2025-05-31,0,54948,1982,53642,53642,53642,53643,53617,10TFR
IRKW1,45.990768432617195,-120.80767059326172,1633.699951171875,2014-01-15,2025-05-31,0,96043,39853,62770,0,0,0,0,10TFR
G0265,45.54417037963867,-121.61966705322264,449.4700012207031,2021-08-04,2025-05-30,1,33323,0,32207,32207,32207,32207,32207,10TFR
PAFO3,45.322219848632805,-120.9250030517578,679.7000122070312,2001-07-01,2025-05-31,0,208572,177323,193106,193033,193069,192952,189844,10TFR
XSWL,45.721710205078125,-121.56826019287108,4.572000026702882,2012-02-08,2013-04-29,1,8950,0,8559,0,0,8559,8559,10TFR
2022P,45.6861686706543,-121.56606292724608,212.1000061035156,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TFR
G2282,45.58232879638672,-120.69249725341795,423.0,2022-11-03,2025-05-31,0,22248,0,21290,21290,21290,21290,21290,10TFR
KDLS,45.61901092529297,-121.16571807861328,71.0,2021-02-03,2021-02-17,1,336,0,336,336,336,336,335,10TFR
XDGS,45.676029205322266,-121.2345962524414,4.572000026702882,2012-02-08,2013-04-29,1,8957,0,8467,5578,5578,8467,8467,10TFR
C4887,46.00632858276367,-121.52716827392578,589.6099853515625,2005-12-28,2025-05-31,0,162752,0,154663,154632,154632,154948,154948,10TFR
G05DX,45.2421989440918,-121.31670379638672,591.9000244140625,2012-04-18,2016-09-30,1,39020,0,0,0,0,0,0,10TFR
AP686,45.8650016784668,-120.67716979980467,720.0,2002-09-25,2002-12-31,1,2291,0,1774,0,0,1774,1772,10TFR
MHM54,45.3326301574707,-121.66603088378906,1639.800048828125,2015-10-21,2025-05-31,1,82383,0,78753,78753,78753,0,0,10TFR
OD146,45.51752853393555,-121.56578063964844,526.0999755859375,2018-04-18,2025-05-31,1,61067,0,59533,59533,59538,21818,0,10TFR
